text,insult,obscene,ideology,lgbtqphobia,racism,sexism,xenophobia
"Acrescento que esse morador de rua está mentindo, criando fábulas, expondo uma mulher que independente de estar consciente ou não, é uma mulher com uma filha pequena e que merece respeito. Que situação triste para todos. E que audácia desse homem se expor dessa forma. Assisti a uma nova entrevista dele, onde ele usa palavras de baixo calão como ""dei leitinho pra ela"" , ""comi o rabo dela"". Terrível e nojento. Apanhou pouco.",1,1,0,0,0,0,0
Lucas DEU é o caralho CÚZÃO. GANHARAM A PROVA JUNTOS 🐍 COOBY BABACA AMIGO DA 🐆 HASHTAG,1,1,0,0,0,0,0
ela de casaco de ursinha!!! cacete!!! é muito lindeza pelamorde! URL,0,1,0,0,0,1,0
"Se estas famílias estivessem armadas, este vagabundo já tava morto",1,1,1,0,0,0,0
o viado com nudes novos não quer guerra com ninguém... URL,1,1,0,1,0,0,0
USER Porra! Se não fosse cumprimentar era grosso e quer ir pro paredão para continuar o enredo de vítima. Ele cumprimenta é interesseiro. Que haters do inferno que vc são...!!!caralho velho. Povo nojento.,1,1,0,0,0,0,0
a velha doida p sentir o cacete d molon URL,1,1,0,0,0,0,0
USER sobre o acontecido na internet durante a tarde e estava nojento. Agora definitivamente eu vi como a esquerda é intolerante. O USER era uma mistura de caça às bruxas com celebração pela desgraça alheia.,1,0,1,0,0,0,0
USER USER Vai tomar no cu,1,1,0,0,0,0,0
Ele diz que errou na forma que defendeu e não que mudou o pensamento enfim um bosta,1,0,0,0,0,0,0
USER Ser abjeto. Quem defende corrupto safado canalha também é da mesma laia mi istra lixo. Eu acho que MPF deveria investigar a senhora também.,1,0,1,0,0,0,0
é hj q eu me m puta que pariu q vergonha,0,1,0,0,0,0,0
USER puta q pariu 🤦🏾‍♂️,0,1,0,0,0,0,0
é de fude o cu do palhaço,1,1,0,0,0,0,0
USER USER uma piada! Benefícios na puta que pariu....,1,1,0,0,0,0,0
USER ai caio vai se fuder,1,1,0,0,0,0,0
Quando que isso vai passar? Puta que pariu eu não aguento mais,0,1,0,0,0,0,0
Total inversão de valores. É o próprio diabo!,1,0,0,0,0,0,0
"USER USER E os pastores tirando dinheiro do seu cu, boiola de merda.",1,1,0,1,0,0,0
"Olha, eu eliminaria so a Natália e a Lina por conveniência de jogo, se o Eli não tiver no paredão. Se ele cair num paredão com qualquer um eu voto pra esse sonso falso dissimulado aproveitador sair... HASHTAG URL",1,0,0,0,0,0,0
"lazarenta, fofoqueira, chata, boba, feia, esquisita, mds que ÓDIO",1,1,0,0,0,0,0
"Maior virtude desse presidente do Brasil: lavar o cérebro de tantos ignorantes, jamais se importando q está jogando "" seu povo "" num ninho de serpentes, em covas de leões. Mais um tresloucado, inconsequente, anti social, subestimando a vida, "" um suicida "" tendo sob seu poder, uma nação impotente, uma raça humana de 200 milhões de habitantes, sustentando uma vida de gado...",1,0,1,0,0,0,0
Oque o bozo tem haver com o USER? A reportagem é sobre ele fazendo merda em plena pandemia 🙄😪 USER ja saiu do poder,1,0,1,0,0,0,0
meu bloqueio emocional me fode em proporções inimagináveis 🤩🙏🏽,0,1,0,0,0,0,0
"USER KKKKKKKKKKKKKKKK nossa mo raiva, toda gostosona aí exalando beleza, a personificação do pecado e fica falando q é feia toma vergonha hein",0,1,0,0,0,1,0
"Me dá um nojo da internet toda vez que vejo comentários. Voces são obrigados a achar bonito? Evidente que não, mas a mina tá toda orgulhosa de alguém bombado usar uma roupa dela e vem meia dúzia de Zé ruela escrotizar nas respostas… Ridículo, tio, faz teus corre. URL",1,1,0,0,0,0,0
"Vergonhoso para um canal com a dimensão que o USER tem permitir comentários e ofensas a um determinado grupo social e/ou a qualquer ser vivo que exista. Se quiser continuar e melhor analisar profundamente quem faz o programa e convidados, pois uma palavra dita errada destrói um canal, imagina o que um posicionamento agressivo, ofensivo e idiota pode causar na vida de uma pessoa e a uma empresa.",1,0,0,0,0,0,0
"índices altíssimos de estupro, violência domestica e feminicidio, tem que ser muito burra ou desonesta pra achar que existe algum privilégio em ter uma buceta, vou agradecer por não apanhar na rua ao mesmo tempo que rezo pra nao ser estuprada",1,1,0,0,0,0,0
USER: ¿!Y AHORA CÓMO DUERMO!? ¡PUTA MADRE!,1,1,0,0,0,0,0
Ridícula essa campanha.,1,0,0,0,0,0,0
USER Um canalha,1,0,0,0,0,0,0
"É triste ver o tanto de gente que apoia o USER, vem falar de coisas que USER entendem jurando que estao certos, vao aprender USERbre e depois falem oque sabem. Nao foi a primeira vez que o USER erra, ate pq ele erra em todo podcast, e nunca vai aprender, USER falar que se arrepende USER adianta nada, oq ele fez USER foi erro, foi crime, errar é uma coisa, cometer um crime é outra. E de uns tempos pra cá ele vem falando muuuuita merda, e jurando que isUSER é liberdade de expressao, mas agora ele pasUSERu totalmente dos limites. Ele vai continuar falando merda na internet, mas agora USER no flow, pra mim ele USER vai aprender quando tiver lá na cadeia, atrás das grades.",1,0,0,0,0,0,0
"USER USER Bebê safado, chamando",1,1,0,0,0,0,0
USER HASHTAG mlk escroto,1,1,0,0,0,0,0
"USER: tenho um ódio de pais que transformam o aniversário do filho em uma festa pra eles, com paredão, cachaça a todo e as porra.…",1,1,0,0,0,0,0
"USER: Meu deus ele é muito tímido puta que pariu, ele não sabe reagir as coisas pra ele kkkk URL",1,1,0,0,0,0,0
"USER falou uma baita idiotice, mas dizer que ele é nazista é a mais pura idiotice e desonestidade, até calúnia.",1,0,0,0,0,0,0
eu perdi. perdi o 50/50. pra vagabunda. da mona. URL,1,0,0,1,0,0,0
homem eh um bicho mt estranho,1,0,0,0,0,1,0
USER nesse lol** só feios y cafonas,1,0,0,0,0,0,0
"'trabalhando graças ao feminismo' RH decide: - vou escolher a mulher pq mesmo ela nao concluindo a faculdade, ela cagou na foto do bolsonaro",1,0,1,0,0,1,0
mulher insuportável...,1,0,0,0,0,0,0
"USER USER USER pelo contrario, eu sou USER bolsonaro e USER USER, pelo seu xingamento já da pra perceber que não tem argumento, USER só é mais um ser humano que gosta de baba-ovo de outro ser-humano que é bolsonaro.",1,1,1,0,0,0,0
USER e a favor do Nazismo cabe safado,1,1,1,0,0,0,0
"USER USER USER USER USER A transposição foi inaugurada pelo Lula, Dilma, Temer e Bolsonaro. Mas pra vcs a obra é só do Genocida. Quero saber, no q o país melhorou pro gado tentar reeleger esse lixo?",1,0,1,0,0,0,0
"USER tens de continuar, eu pratico ginásio à uns 3 anos e contino-o o mesmo pau de virar tripas xddd",1,1,0,0,0,0,0
USER USER NAO VOU APAGAR A PAGINA PORRAAAAAAA VAMOOOOOO TIMEEEE,1,1,0,0,0,0,0
"USER USER Tu sabe falar outra coisa além de desvio de caráter, seu lambe ovo de miliciano? Já levou sua mãe pra o Bozo comer o 👌🏼 ? Puxa saco do crlh",1,1,1,0,0,0,0
"Esses idiotas falam que é normal morrer por corona, porque não foi eles e nem ninguém da família, se USER é justo muitas pessoa aí vai pegar corona vírus, se USER quiser!",1,0,1,0,0,0,0
ou em pedem esse maluco ou estamos perdidos. só faz merda,1,0,0,0,0,0,0
USER o espírito de rico safado,1,1,0,0,0,0,0
Globo jornalista apresentador de TV ator atriz apoiador Adélio USER não vai ter aonde vocês roubar .por isso q esta lamentando .pode chorar avontade q não tem mais leite .,1,0,0,0,0,0,0
USER comunista.. fora USER... Mito 2022,0,0,1,0,0,0,0
USER é insuportável pensa USER manda nos participantes gosta de gritar fazer deboche mas se ela achar q tão fazendo com ela vai tmar satisfação,1,0,0,0,0,0,0
"USER USER USER Se fosse um homem falando isso, tu era a primeira a xinga, ele né?! Exemplos de xingamento de lacradora hipócrita: cala boca seu escroto machista, seu esquisito debiloide vsfd Muito vezes até q dou razão pq existe muitos homens nojentos mesmo q não sabe respeita mulheres!",1,1,0,0,0,1,0
vampiro vampiro vampiro omg omg vampiro. calaboka porra USER,1,1,0,0,0,0,0
68.527 USER FUCKING COMENTÁRIOS!,0,1,0,0,0,0,0
jesus do nada o cuzao da miley na minha tv😳,0,1,0,0,0,1,0
Nem acredito que pago o salário (forçado) de um imundo desses. Trabalhar esse vagabundo não quer.,1,1,0,0,0,0,0
"Quer dizer que, se alguém der deslike nesse vídeo, essa pessoa é homofóbica? Ativistas gays, vocês são doentes mesmo.",1,0,0,1,0,0,0
USER esse tipo de cara literalmente sente ódio pelas mulheres. masculinidade frágil do caralho,1,1,0,0,0,0,0
Isso é uma Bosta.,1,0,0,0,0,0,0
Uma banana que vocês se explodam bando de pobres suburbanos cafonas tchau seus merda tchau chega,1,0,0,0,0,0,0
"como que a gente acreditou nessa merda, mano",1,0,0,0,0,0,0
Enche o c USER de má USER USER. E vem falar merda pra cá 🎶🎶 😂,1,1,0,0,0,0,0
"USER ex presidiário, ladrão. USER ficha limpa. Quem tem mais chance de ser presidente? Ata.",1,0,1,0,0,0,0
"'USERn o monark não é cancelado, é incancelavel'' toma USER.. esse boca de merda. O peixe morre pela boca. Espero de coração que o Flow de a volta por cima, pois muitos dependem disso e é notável o trabalho foda que todos fazem Parabéns ao André e USER obrigado pela explicação sensacional.",1,1,0,0,0,0,0
Por favor não vote por simpatia pessoal Me desculpe Mas o USER USER é quase um semianalfabeto,1,0,1,0,0,0,0
"USER USER Vc formou em qual universidade particular doutor? Vejo médico colocando doutor, jaleco e esteto, já imagino que é aquele burrinho que não passou em uma federal, mas conseguiu formar numa particular paga pelo papai e se acha o fodão. Mas num Albert Einstein não seria porteiro.",1,1,0,0,0,0,0
"Um bando de falsos e invejosos , todos juntos não chegam aos pés da Jojo , ela é poderosa, absoluta e maravilhosa😍😍😍😍😍😍😍🤩🤩🤩🤩🤩🥰🥰🥰🥰🥰😘😘😘😘😘😘😉😉😉😉😉😉",1,0,0,0,0,0,0
tem umas muie que é desgraçada demais puta que pariu,1,1,0,0,0,1,0
USER sua ridicula eu ainda vou namorar com ele anotem,1,0,0,0,0,0,0
"os dois fuma, os dois bebe, ele é retardado e ela é séria, ele é sonhador e ela é realista, eles são MELHORES AMIGOS",1,0,0,0,0,0,0
"USER Vc tem que ter solidariedade e com a população de São Paulo, que vc quebrou e faliu. Vc deveria mandar a polícia militar prender bandidos e não SERVIR DE ESCOLTA NA PORTA DA SUA CASA. DORIA VAGABUNDO",1,1,1,0,0,0,0
USER Isso é uma bichona! E Lula é ladrão.,1,0,1,1,0,0,0
USER. Meu nome é USER USER USER kkkkk bolsominio é foda,1,1,1,0,0,0,0
Esse USER é podre mesmo viu vai tomar no c***.....,1,1,0,0,0,0,0
Curtiu = vídeo do pau na sua dm HASHTAG HASHTAG HASHTAG HASHTAG,0,1,0,0,0,0,0
ai vai tomar no cu q saco,1,1,0,0,0,0,0
"A inJustiça brasileira só cresce! O aparelhamento do judiciário é inegável e vergonhoso! A bandidolatria da esquerda comunista, que idolatra e soltou o carniça, anulando provas cabais contra ele, tbm protege e solta narcoterroristas, assassinos, pedófilos e criminosos em geral! URL",1,0,1,0,0,0,0
"Meu Deus! Quanta homofobia! O que estou vendo são pensamentos quadrados de bestas quadradas! Cresçam! E não venham com esse papo de ""não tenho nada contra gays, mas..."" porque isso não cola!",1,0,0,0,0,0,0
"USER USER USER USER Ladrão? Kkkkk cadê as provas? Agora teu genocida e corrupto, te vendo ai né? Fora os delegados que foi exonerado para não investigar ele e os filhos, cai na real, Bolsonaro te enganou babaca kkkk",1,0,1,0,0,0,0
Bando de GADOS e o USER é o rei da boiada!!!,1,0,1,0,0,0,0
USER sabem o que e hemorragia interna ? USER ve por um acaso . E burrice mesmo querem ver o sangue.,1,0,0,0,0,0,0
"USER USER: você dizer o goleiro Bruno é inocente você está exagerando , USER de Deus, não exagera , dizendo que bandidos são inocentes, aqueles são bandidos perigosos são LIXOS que prejudicam o meio USER...",1,0,0,0,0,0,0
"Quero saber é do coitado do corno, imagina a cabeça do cara tendo passado por tudo isso e ainda vendo uma entrevista dessas",1,1,0,0,0,0,0
"USER dele, tava só pegando a mulher do cara, o cara foi lá interromper, que malvado né, será que é o marido que está precisando orar?Será que é o marido que não ama o próximo como a si msm? Ele está influenciando todo mundo com o seu vocabulário para se vitimizar, mas cai quem quer.",1,1,0,0,0,0,0
"Eu ainda quero viver um romance bem tosco, família e tudo Mas ta foda ultimamente, homem so quer pegar e tchau e já passei dessa fase a muito tempo",1,1,0,0,0,0,0
"USER Fica mrm, amanhã 8hrs tô aí seu otário",1,0,0,0,0,0,0
"USER USER e ela é grandona,,né ??? mulher abjeto essa ebó mal despachada conseguiu superar a indu6portavel da Lais... rejeição de 100% pra ela!",1,0,0,0,0,0,0
Deixem eles quem da o c** é eles não vocês USER kkkkk,1,1,0,0,0,0,0
"ARTHUR INSUPORTÁVEL!!!! HASHTAG Tá falando que o jogo é individual e pipipopo, vitimas, vítimas, vítimas. Os mofados aqui fora lixo igual mesmo HASHTAG",1,0,0,0,0,0,0
"Vagabundo só para do seu lado quando tu tá forte, nunca foi diferente, por isso não faço questão mais de certas pessoas 😅🤌🏽..",1,1,0,0,0,0,0
Foda-se pra tudo isso volta pro minecraft.,1,1,0,0,0,0,0
USER USER Tu e ela duas porcarias que esse país tem.,1,0,0,0,0,0,0
USER USER pariu deixem as crianças em paz canalhas,1,1,0,0,0,0,0
Esse USER USER uma cadeia!!!,1,0,0,0,0,0,0
O que tem a haver hamburguer com sexualidade? Mudaram de ramo agora. Acham pouco essa chuva de informações anti cristãs? Vão fazer seu hambuguers que é melhor!!!!😡😡😡,1,0,0,0,0,0,0
fodido d merda kkkkkkkkkkk URL,1,1,0,0,0,0,0
"Meu USER, como fala besteira esse cara, USER!",1,0,0,0,0,0,0
USER USER HASHTAG Vcs são execráveis... ASCO 🤮🤮🤮 Nos veremos nas urnas seus vermes.,1,0,1,0,0,0,0
"Asqueroso,nojento Pra uma mulher querer isso tem que também surtada.Eu sinto muito por essa moça e sua família só de ver isso.🤦💩💩💩💩💩💩",1,0,0,0,0,0,0
"USER, USER DO JORNAL USER. USER MAS USER MAS NO JORNAL O USER USER, E EMISSORA USER, , CAPCIOSOS , USER, DESUSERDOS. FEZES USER.",1,0,0,0,0,0,0
"USER a cor da minha pele é preta, como tantos no país que reclamam que os pretos não tem oportunidade na TV na mídia e em tantos lugares, ai vem uma pessoa preta como essa JOJO e a gente acaba apostando que ela iria nos representar muito bem e olha só o comportamento dela, USER, USER, USER, MAL CARÁTER, USER, USER, SEM NENHUMA EDUCAÇÃO, USER...USER..USER.. que decepção, caráter, boa educação vem de berço, lamentável !!!",1,0,0,0,0,0,0
"USER LUTADOR Outra coisa. Não é porque seus pais mandavam você calar a boca por ser burro na infância e seus professores terem vergonha dos seus comentários que você precisa agir assim com os ouitros. Quando for debater, apresente argumentos e elabore pensamentos. eu imagino que seja difícil para você, mas tente. Fica menos vergonhoso",1,0,0,0,0,0,0
"Gente mas estão fazendo o que aqui então ? Destilando só o preconceito ? USER ? Se não gostam de homossexuais , se não querem que eles apareçam em campanhas ao menos ignorem. Mostrem um minimo de educação digital , pelo menos. As pessoas vem aqui denegrir uma campanha que só tem praticamente familias LGBT com seus filhos dando depoimentos e aparecem gente indgnada por seus preconceitos! Se dá o trabalho de destilar o preconceito. USER! Povo atrasado do Krlho!",1,1,0,1,0,0,0
preciso parar de fazer o que eu não gostaria que fizessem cmg puta merda,1,1,0,0,0,0,0
Suicídio coletivo uniformizado,1,0,1,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER vai se duder te odeio odeio todos não amo ninguém só o mimi 💔,1,1,0,0,0,0,0
"USER a mesma coisa que aconteceu com o Chief da Xbox USER que foi julgado por algo feito pelo outro rapaz o CAPIM. E na época o USER concordou que eles tinham mesmo que se foder. USER a lei do retorno, se voltar a conta do USER tem que voltar a do Chief mais conhecido como ""Xbox USER"" USER USER na hora de julgar o Chief USER não agiu assim, agora que a água bateu na bunda tá pedindo ajuda.",1,1,0,0,0,0,0
Sai fora diabo,1,1,0,0,0,0,0
"USER só o flamerda pode contratar lixo europeu? os outros também podem, recalcado! 🤫",1,0,0,0,0,0,0
"USER USER era nazista, no entanto é ídolo da esquerda brasileira e ninguém diz nada. Agora um bêbado maconheiro fala umas besteiras, das quais se arrependeu, diga-se de passagem, e é crucificado. Hipócritas, raça de víboras, sepulcros caiados, aparentemente belos por fora e completamente podres por dentro.",1,0,0,0,0,0,0
"eu devo ser mt feia, pq gorda eu já sou...",1,0,0,0,0,0,0
"USER sua puta, putinha",1,1,0,0,0,1,0
"prostituto, vagabundo, não vale nada",1,1,0,0,0,0,0
USER Vá se lascar canalha. Falsidade do caceta. Velho decrépito. URL,1,1,0,0,0,0,0
Esse cara USER deu a facada merece 1 USER,1,0,0,0,0,0,0
toda vez que a Daphne aparece ela ta com aquela cara de “te peguei no pulo visconde safado” me racho,1,1,0,0,0,0,0
"""USER USER USER MORRER"" seria legal começar por esses imbecis aí!",1,0,0,0,0,0,0
"garrava um mlk antigamente, ai hj vim no bar q ele trabalha (sem saber) e pedi um copo do whisky. O filho da puta sabendo q eu fico mal rapido com whisky me vendeu os copos fortaaao",1,1,0,0,0,0,0
"-Vampiro,vampiro,vampiro,vampiro,vampiro -Cala - boca porra!! USER",1,1,0,0,0,0,0
USER Eu tô um lixo mesmo kkkk,1,0,0,0,0,0,0
USER pro cu de quem tá lendo kkkkkkk,1,1,0,0,0,0,0
vaai ser viaado assim no cú da sua maae . USER morri de rir '-',1,1,0,1,0,0,0
Que porra e essa!,0,1,0,0,0,0,0
