text,homophobia,obscene,insult,racism,misogyny,xenophobia
"@user tu é cearense? 
sou sim! 
pois fala “está música é antiga”
ei man essa musica aí é das zanta",0.0,0.0,0.0,0.0,0.0,1.0
@user @user porra tu é lindo demais vai se foder,0.0,0.0,0.0,0.0,0.0,0.0
@user o sr também cai com estilo?,0.0,0.0,0.0,0.0,0.0,0.0
to indeciso demais onde fazer a festa kkk to quase desistindo,0.0,0.0,0.0,0.0,0.0,0.0
@user eu gosto de ser diferente,0.0,0.0,0.0,0.0,0.0,0.0
vou deixar isso aqui,0.0,0.0,0.0,0.0,0.0,0.0
"sem olhar pro café
não vai dar, vou a pé 
sempre morrendo de rir",0.0,0.0,0.0,0.0,0.0,0.0
@user e a anitta que mandou um vídeo para sua fã no dia do casamento dela ? kk olha a reação da noiva,0.0,0.0,0.0,0.0,0.0,0.0
"cara, ele foi contra a mureta, doeu aqui. ele tava ameaçando marreta os peixinhos do chafariz?",0.0,0.0,0.0,0.0,0.0,0.0
@user vinte e dois,0.0,0.0,0.0,0.0,0.0,0.0
"eu vivi pra chegar esse dia, depois de 5 anos agora eu posso dizer que já era",0.0,0.0,0.0,0.0,0.0,0.0
@user nunca escutei. pode me mandar?,0.0,0.0,0.0,0.0,0.0,0.0
@user @user muito obrigado amigo,0.0,0.0,0.0,0.0,0.0,0.0
"@user bebê água e fica bem quentinhe, okay?",0.0,0.0,0.0,0.0,0.0,0.0
explicando pra carol que o prensadão não acabou só pq a uma acabou igual vc explica pra uma criança de 5 anos que não tem bicho papão embaixo da cama,0.0,0.0,0.0,0.0,0.0,0.0
@user será se é pedir demais??,0.0,0.0,0.0,0.0,0.0,0.0
@user @user conhece o paulista?,0.0,0.0,0.0,0.0,0.0,1.0
@user caralho como assim???????????,0.0,0.0,0.0,0.0,0.0,0.0
"estes são tipo os filhos gémeos do jmendes, não vão a lado nenhum sozinho",0.0,0.0,0.0,0.0,0.0,0.0
"Caminhe alegre pela vida!
Plante sementes boas de paz e otimismo, vivendo bem com sua consciência.
Ajude aos outros o mais que puder, de tal forma que sua vida se torne uma alegria constante,
 por beneficiar a…",0.0,0.0,0.0,0.0,0.0,0.0
"pq e que o nenhum site tem o hawai força especiaalll 
aaaaaaaa",0.0,0.0,0.0,0.0,0.0,0.0
"quando eu peço p minha mãe pra deixar eu ir num role foda

minha mãe:",0.0,0.0,0.0,0.0,0.0,0.0
"@user já acordo chorando por causa dessa mensagem da minha mãe
[09:45, 2/8/2019] maezinha: poxa! amizade boa, mas vc vai pod…",0.0,0.0,0.0,0.0,0.0,0.0
@user vamo fica doido junto ste pfv 😭😭,0.0,0.0,0.0,0.0,0.0,0.0
"@user objetivo: quebrar a gata no meio
obstáculo:",0.0,1.0,0.0,0.0,0.0,0.0
portal lucena informa: padre nilson e boi de reis estrela do norte abrem ...,0.0,0.0,0.0,0.0,0.0,0.0
@user @user na real os defensores da vida são contra o aborto até a amante engravidar!,0.0,1.0,0.0,0.0,0.0,0.0
"@user tudo tão lindo, é quase impossível não chorar",0.0,0.0,0.0,0.0,0.0,0.0
@user @user entenda porque a perseguição contra os procuradores da lava jato.,0.0,0.0,0.0,0.0,0.0,0.0
@user abaixa o preço das figuras de desenho chinês presidente,0.0,0.0,0.0,0.0,0.0,0.0
o único momento em que eu me permito odiar mulheres,0.0,0.0,0.0,0.0,1.0,0.0
"essa é uma pequena thread de desabafo. eu já estou cansada do que chamam de “hate” na internet, de toda a militância desnecessária e da falta de espírito de todos vocês.",0.0,0.0,0.0,0.0,0.0,0.0
quatrocentos e dois,0.0,0.0,0.0,0.0,0.0,0.0
"@user nada me abala, sexta dessa, dia tá lindo, bgl e paz e tranquilidade, segue normal..",0.0,0.0,0.0,0.0,0.0,0.0
"@user todo dia chego na mesma conclusão: sou insuficiente demais até mesmo para amizades, quem dirá relacionamentos sérios.",0.0,0.0,0.0,0.0,0.0,0.0
"junior urso no lugar de hernanes é piada, e do gerson tbm.
ramires n joga desde 2017...",0.0,0.0,0.0,0.0,0.0,0.0
felicidade que acabou a energia no serviço,0.0,0.0,0.0,0.0,0.0,0.0
"@user ""você parece saudável, tá num peso bom""// ""você parece doente, tá magra demais""",0.0,0.0,0.0,0.0,0.0,0.0
"@user melhor coisa foi voltar a frequentar a igreja dnv, nunca deveria ter saído de lá",0.0,0.0,0.0,0.0,0.0,0.0
@user mônica da uma olhada no twitter do nosso presidente @user,0.0,0.0,0.0,0.0,0.0,0.0
@user falta de cachaça.,0.0,0.0,0.0,0.0,0.0,0.0
esse povo desinformado agora ta falando que eu matei o velhinho,0.0,0.0,0.0,0.0,0.0,0.0
@user @user ui!! essa doeu hein?! kkkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
@user estou nada hahah,0.0,0.0,0.0,0.0,0.0,0.0
@user cadê as fotos que eu não vi?,0.0,0.0,0.0,0.0,0.0,0.0
@user @user si fudeu 😂 o nosso presidente foi muito bem recebido,0.0,1.0,0.0,0.0,0.0,0.0
@user ato reparador para terroristas ??? ah vai se foder vai filho da puta chupeteiro de ladrao,0.0,1.0,1.0,0.0,0.0,0.0
"O amigo do meu vô chegou aqui no portão e falou ""o pia vamo lá"", até meu vô tem amigos vindo chamar ele pra rolê e eu aqui doente e limpando a casa kkkkkkkk",0.0,0.0,0.0,0.0,0.0,0.0
@user claro q sou so n uso mais fc....,0.0,0.0,0.0,0.0,0.0,0.0
"@user ou seja, ele só está ouvindo os anseios da população. não sei pq reclamam tanto. 🤣",0.0,0.0,0.0,0.0,0.0,0.0
"acho sempre necessário você declarar o seu amor pela pessoa, tanto em amizade, ou em algo mais, o importante é dizer pra alguém o quão insubstituível e importante essa pessoa é pra você",0.0,0.0,0.0,0.0,0.0,0.0
esperei 16 anos para te encontrar e tão feliz,0.0,0.0,0.0,0.0,0.0,0.0
"odeio grude mas tenho a necessidade de ser mimada, tem que tá me dando muito carinho e amor no mínimo umas 20h por dia sim.",0.0,0.0,0.0,0.0,0.0,0.0
"@user javier podia dar umas aulonas além da área que ele da em, iconezinho",0.0,0.0,0.0,0.0,0.0,0.0
"@user mês do aniversário, a pessoa paga?",0.0,0.0,0.0,0.0,0.0,0.0
"estava super empolgada; acabei de ler que vai ter trabalho em grupo nessa materia, odio define",0.0,0.0,0.0,0.0,0.0,0.0
"@user podia ter uma adaptação pro contexto cultural brasileiro tipo ""escolada de samba"" ou ""timbalada""",0.0,0.0,0.0,0.0,0.0,0.0
@user muita saudade 😭💔,0.0,0.0,0.0,0.0,0.0,0.0
@user eu amo alguma matéria???,0.0,0.0,0.0,0.0,0.0,0.0
barulho nojento 😒🙄,0.0,0.0,0.0,0.0,0.0,0.0
indo pra copacabana essa hora ninguém merece 🤦‍♂️,0.0,0.0,0.0,0.0,0.0,0.0
@user eu dirigindo // eu na hora de entrar ou sair da garagem,0.0,0.0,0.0,0.0,0.0,0.0
"@user kkkkkkk então né, sociedade tóxica",0.0,0.0,1.0,0.0,0.0,0.0
"@user @user porra vão criar mais comunistas?
ta foda hein?",0.0,1.0,1.0,0.0,0.0,0.0
@user @user vai ser lindo ver uma mulher digna colocar esse lixo (insulto) no seu devido lugar. força!,0.0,0.0,1.0,0.0,0.0,0.0
"@user @user só não é mais burro (insulto) quebuma porta.
@user pare de usar droguinhas.",0.0,1.0,1.0,0.0,0.0,0.0
"não tenho mais paciência p ter cabelo grande, iiiih 🤦😤",0.0,0.0,0.0,0.0,0.0,0.0
"as vezes paro p pensar em como as coisas mudam tão rápido, a gente se aproxima e se afasta de várias pessoas, cada uma deixa uma lição diferente, a gente sente falta mas depois supre essa falta conhecendo outras pessoas, e assim vai",0.0,0.0,0.0,0.0,0.0,0.0
@user caralho que nervoso rs,0.0,0.0,0.0,0.0,0.0,0.0
@user eu oro,0.0,0.0,0.0,0.0,0.0,0.0
"@user enquanto lá andei tudo o que queria era mudar de escola, hoje dou valor",0.0,0.0,0.0,0.0,0.0,0.0
@user @user o auto proclamado gestor @user será o governador que perdeu a fórmula 1 pro rio de janeiro.,0.0,0.0,0.0,0.0,0.0,0.0
@user aí gente meus irmãos blake estou tão feliz aaaaaaahhh,0.0,0.0,0.0,0.0,0.0,0.0
"@user anda do meu lado, ou fala mal de mim, os dois não dar caralho",0.0,1.0,0.0,0.0,0.0,0.0
"@user essa frase é minha, pode devolver",0.0,0.0,0.0,0.0,0.0,0.0
@user ai irmã... n eh fácil,0.0,0.0,0.0,0.0,0.0,0.0
gente o kpop inventou a coreografia antes disso não existia coreografia,0.0,0.0,0.0,0.0,0.0,0.0
vem com recaída pro meu lado não fi do cão,0.0,0.0,1.0,0.0,0.0,0.0
"[1/8 23:53] Pladu❤: Falei pra Isabelle
[1/8 23:54] Pladu❤: ""quando a glória falta, parece que tá faltando algo'
[1/8 23:54] Pladu❤: O dia não fica o mesmo
[1/8 23:54] Pladu❤: 😭

Tem como não amar ????",0.0,0.0,0.0,0.0,0.0,0.0
"Vem novidades aí!
Ta ficando lindo demais 🙏🙏🙏
.
.
.
.
.
.
.
 
 
 …",0.0,0.0,0.0,0.0,0.0,0.0
"Uniter Follow trick
 
↬favorite para ganhar seguidores Uniters
 ↬ para que mais Uniters participe",0.0,0.0,0.0,0.0,0.0,0.0
"( - com patrocínio de Stark Industries, temos o prazer de anunciar o primeiro evento beneficente do nosso grupo! Se tiver interesse de participar da festa, favorite este post.

+Infos nos comentários.",0.0,0.0,0.0,0.0,0.0,0.0
"antes tava ruim, depois ficou bom, agora ta pior",0.0,0.0,0.0,0.0,0.0,0.0
vamo galerinhaaaaaa,0.0,0.0,0.0,0.0,0.0,0.0
@user ngm mandou n olhar por onde anda,0.0,0.0,0.0,0.0,0.0,0.0
"Vejam como é o STF.A vem demonstrando uma série de ilegalidades na LavaJato.O STF deu de ombros.Bastou uma das revelações mostrar a articulação em Curitiba contra os supremos que veio reação,vão limar o Dallagnol.Quer dizer,não estão nem aí p/a justiça.Só corporativismo",0.0,0.0,0.0,0.0,0.0,0.0
começou a me chamar pelo nome é porq o trem ta fei,0.0,0.0,0.0,0.0,0.0,0.0
"eu estou passando mal aqui em niterói, não comir nadaa hj",0.0,0.0,0.0,0.0,0.0,0.0
"@user ah já ouvi gente falando que não gosta 🤷‍♂️
quando se fala avatar penso nos 2. aí eu pergunto avatar filho de quem? 😁",0.0,0.0,1.0,0.0,0.0,0.0
@user @user gente vonca não existe kkkkkk é volaine ok,0.0,0.0,0.0,0.0,0.0,0.0
"desse bonde eu sou o uribe

o cara que chama mais gente ainda pra zuar o amigo",0.0,0.0,0.0,0.0,0.0,0.0
"@user @user presida sendo ovacionado pelo povo...

... pelo povo que foi convidado para o front tapume.",0.0,0.0,0.0,0.0,0.0,0.0
@user esse pessoal gosta de pagar de doido hein 🤪,0.0,0.0,1.0,0.0,0.0,0.0
@user Nossa que delícia vou mamar você eu quero deixar seu corpo todo marcado e sua buceta toda vermelha e seu grelo todo esticadinho,0.0,1.0,0.0,0.0,0.0,0.0
todo dia eu vou em alguma loja aqui no shopping me maquear haha gastar base não mais,0.0,0.0,0.0,0.0,0.0,0.0
et bilu manda uma mensagem para a terra,0.0,0.0,0.0,0.0,0.0,0.0
@user pra quando a faxineira chegar a casa tá limpa e não passar vergonha.. né @user kkkkkkkkkkkkkkkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
"quem fala que tem uma relação puro frufru, tá mentindo.",0.0,0.0,0.0,0.0,0.0,0.0
"@user o keizer tem uma relaçao com o diaby e com o ilori so pode , eq nao encontro outra explicaçao",0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user @user @user @user @user @user @user @user a, então foi deus que disse todas as partes preconceituosas na biblia? Blz",0.0,0.0,0.0,0.0,0.0,0.0
@user focar em ninguém então kk,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user O que dizer da atitude de um ministro cuja pasta deveria se configurar como inspiração às ações humanas; constituindo exemplo de civilidade?

Contrariamente, o que aqui lemos?
Deboche e incitação ao ódio.

Em tempo: não faço alusão ao desconhecimento porque seria redundância...",0.0,0.0,0.0,0.0,0.0,0.0
"Assim que o Spotify crescer com Podcast, vai passar pelo mesmo processo - esse é o jogo.

Só há uma saída: participação ativa da comunidade
Projetos de financiamento em coletividade é a unica via pra deixar de depender de plataformas e 1000% de anunciantes que determinam conteúdo",0.0,0.0,0.0,0.0,0.0,0.0
"Ela seguiu sua vida sem ficar ESPERANDO encontrar sua ""alma gêmea"" em momentos clichês como em uma fanfic ou num filme da Disney. Só aconteceu e isso foi o suficiente, não existia pressão, era algo natural. Já o Tom passou MESES sofrendo por ela e tentando entender oq deu +",0.0,0.0,0.0,0.0,0.0,0.0
hoje la em triagem a mulher foi subi no bglh do trem e soltou um pum 🤣🤣🤣 tadinha fico toda sem graça,0.0,0.0,0.0,0.0,0.0,0.0
@user a duda fez a mesma coisa comigo...,0.0,0.0,0.0,0.0,0.0,0.0
"A menina me passou os valores q ele gastou até agora. (Isso só os dias que ele ficou lá, mas ele ainda vai precisar ficar mais até melhorar, fora o tratamento e os medicamentos). Me ajudem por favor 🙏🏻🙏🏻🙏🏻",0.0,0.0,0.0,0.0,0.0,0.0
@user a cada gole que eu dou na coca-cola sinto o gosto da morte,0.0,0.0,0.0,0.0,0.0,0.0
meu sonho e nao ligo se ele me matar vou morrer feliz,0.0,0.0,0.0,0.0,0.0,0.0
vocês perguntaram o que eu achei do passe então vamos lá,0.0,0.0,0.0,0.0,0.0,0.0
@user perceba o quanto isso nao fez sentido,0.0,0.0,0.0,0.0,0.0,0.0
"@user bozo pensa que é deus, fecha transposição e corta água em 35 cidades do nordeste.
filho da puta",0.0,0.0,1.0,0.0,0.0,0.0
"essa tarde da muuuuuito boa!
baixe nosso app na google play e leve a sua rádio favorita para qualquer lugar do mundo!",0.0,0.0,0.0,0.0,0.0,0.0
"@user 80% das pessoas mantêm os seus sentimentos para si mesmos, porque eles acreditam que é difícil para os outros para compr…",0.0,0.0,0.0,0.0,0.0,0.0
"Bom dia, povo direito.

Então os estudantes que não estudam farão manifestação em dia útil de novo???
E aí terão que colocar fogo em barricadas para forçar os trabalhadores a parar, já que ninguém os apoia... De novo???
E vão ferir pessoas inocentes.. De novo e de novo...
☹️",0.0,0.0,1.0,0.0,0.0,0.0
@user @user @user Uou! Aposto que vai ser um belo trabalho. Foram quantos anos de pesquisa (suponho que foram anos pela quantidade de informação haha)?,0.0,0.0,0.0,0.0,0.0,0.0
meu deus só se essa pauta rolar eu vou ser a mulher mais feliz do mundo,0.0,0.0,0.0,0.0,0.0,0.0
"""nossa q menina grossa, me tratou com indiferença sou o pica""

meu filho

caguei",0.0,1.0,1.0,0.0,0.0,0.0
esperando a bonita da delilah terminar a porra de limpar a casa e assisti o vídeo cmg,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user aí é ponto de vista de cada um, pra mim é a mesma coisa...",0.0,0.0,0.0,0.0,0.0,0.0
como universitário eu digo que universitário é uma porcaria,0.0,0.0,0.0,0.0,0.0,0.0
eu nesse momento vivendo perigosamente e apreciando meu celular sem capa 😅😍,0.0,0.0,0.0,0.0,0.0,0.0
"Um crente saudável não é medido “só” pelo apetite dele pelo sobrenatural, mas pelo caráter aprovado. Queria muito que as pessoas entendessem isso!",0.0,0.0,0.0,0.0,0.0,0.0
foca fez a graça hj😅,0.0,0.0,1.0,0.0,0.0,0.0
"@user tenho muito, estou é fartinha daquela casa",0.0,0.0,0.0,0.0,0.0,0.0
vivem nababescamente as nossas custas e protegem ladrões e bandidos,0.0,0.0,1.0,0.0,0.0,0.0
@user que loko seria se a fonte real dos vazamentos botasse a cara no sol.,0.0,0.0,0.0,0.0,0.0,0.0
"@user ser chorona e a pior coisa q existe 
eu fico chateada e meu olho enche de lágrima na hora",0.0,0.0,0.0,0.0,0.0,0.0
esperar meu marido chegar pra gente ir fazer compra,0.0,0.0,0.0,0.0,0.0,0.0
"O mundo têm que mandar comissões de observadores urgente para o Brasil, se isso não aconter nosso país vai ser palco de derramamento de sangue nunca visto antes.",0.0,0.0,0.0,0.0,0.0,0.0
@user isso só pode ser mentira! não tem cabimento uma coisa dessa. seria o cúmulo do cúmulo do cúmulo.,0.0,0.0,0.0,0.0,0.0,0.0
@user @user nao sei . pra mim todo japones que é comunista é burro (insulto)... uma coisa q meu pai ensinou kk,0.0,0.0,1.0,1.0,0.0,1.0
tbm tenho,0.0,0.0,0.0,0.0,0.0,0.0
"ok tu ""sente"" tesao, atração e etc mas qnd a pessoa fala q n sente nd pela pessoa, só pega, ela quer dizer q n sente nenhum tipo de paixão, amor e coisas do tipo, O AUGE VCS MILITAREM ATÉ NISSO",0.0,0.0,1.0,0.0,0.0,0.0
@user matheus tá na hora de você retribuir meus olhares né,0.0,0.0,0.0,0.0,0.0,0.0
nada como viver aquilo que um dia a gente sonhou pra descobrir que na verdade não é tão bom como se imaginava. muito ao contrário até.,0.0,0.0,0.0,0.0,0.0,0.0
@user e é o russo de araraquara,0.0,0.0,0.0,0.0,0.0,1.0
n é possível que sabendo q eu sou sensível e afetada ainda faça isso sem querer,0.0,0.0,0.0,0.0,0.0,0.0
enquanto uns querem problema eu vou atrás da solução,0.0,0.0,0.0,0.0,0.0,0.0
"Comentei hoje a tarde.....
Sim, a moeda ainda cai de pé.

Daniel Alves agora é do São Paulo. 

Se a maioria se sentiu impressionada com a contratação de Felipe Luis no Flamengo.

Imagina Daniel Alves.

Que patamar!

Esse é o tricolor paulista!!!",0.0,0.0,0.0,0.0,0.0,0.0
pergunta pô,0.0,0.0,0.0,0.0,0.0,0.0
o mundo deu muitas voltas e acabei parando no lugar de onde eu nunca deveria ter saído ❤️,0.0,0.0,0.0,0.0,0.0,0.0
@user vc acredita? eu nao consigo nega só quando a miley mesmo falar,0.0,0.0,0.0,1.0,0.0,0.0
eu gosto da ross e da rachel junto mas esse ep eh mt bom eu rio demais kkkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
@user pt vai entrar com recurso pra não prender os hackers,0.0,0.0,0.0,0.0,0.0,0.0
eu n vou conseguir ver descentedes sem chorar já aviso,0.0,0.0,0.0,0.0,0.0,0.0
"o povo ia se aventurar dms, ainda bem q aconteceu agr cedo, pq n quero nem imaginar se fosse na hr do baile, as pessoas n pensa n",0.0,0.0,0.0,0.0,0.0,0.0
"@user Verdade ela tem ouvir muita coisa calada inclusive esse teatro de vcs, ela recebe varios comentários escrotos diariamente, varias pessoas copiando o conteúdo dela, desanimando ela, isso ninguém vê né? Só pq ela mandou vcs lerem a legenda? Vc que quer perturbar",0.0,0.0,0.0,0.0,0.0,0.0
@user diz isso pra minha tela quebrada,0.0,0.0,1.0,0.0,0.0,0.0
"devia ser uma regra né? responder tweet de ship só quem for daquele ship

vi um tweet mo engraçado e fofo e apareceu uma pessoa de outro ship fazendo um comentário super desnecessário e arrogante só pq não era com o ship dela eu chamo de surtada",0.0,0.0,0.0,0.0,0.0,0.0
"@user eu posso comer o que quiser q a mnh vai continuar intacta, isso é pra poucos",0.0,0.0,0.0,0.0,0.0,0.0
@user @user triste fim dos democratas....,0.0,0.0,0.0,0.0,0.0,0.0
"URGENTE!

O PDT consegue liminar no Supremo que proíbe Sérgio Moro de destruir provas!

A prática é o critério da verdade e a verdade vencerá!",0.0,0.0,0.0,0.0,0.0,0.0
eu esqueci d pagar a escola puts,0.0,0.0,0.0,0.0,0.0,0.0
"@user Valdmort aprontado como sempre a mais triste surpresa nesta corte, juro que eu torcia por ele ser um juiz equilibrado e equidistante. Hoje vejo que ele é exatamente como seus pares.",0.0,0.0,0.0,0.0,0.0,0.0
@user você é linda demais mano que inferno,0.0,0.0,0.0,0.0,0.0,0.0
onde eu fiquei totalmente sem a parte de cima kkkkkkkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
"melhor momento do dia foi quando Marco olhou pra mim, perguntou se eu estava bem e logo depois da minha resposta ele me deu um beijo na testa e disse “ depois desse beijinho você vai melhorar princesa!”, eu amo esse garoto ❤️❤️❤️💖",0.0,0.0,0.0,0.0,0.0,0.0
onde já se viu um viadinho homofóbico???,1.0,0.0,1.0,0.0,0.0,0.0
hoje na praça foi mt legal kkk,0.0,0.0,0.0,0.0,0.0,0.0
acabou de publicar uma foto,0.0,0.0,0.0,0.0,0.0,0.0
irmã tá fazendo minha unha 😍,0.0,0.0,0.0,0.0,0.0,0.0
@user mds mana parabéns atrasado então,0.0,0.0,0.0,0.0,0.0,0.0
@user @user super certa sua opinião.,0.0,0.0,0.0,0.0,0.0,0.0
"beleza parei, mas se algum dia por acaso vcs verem horas iguais e quiserem colocar um significado nisso...",0.0,0.0,0.0,0.0,0.0,0.0
eu choro pelos 2 sem pro,0.0,0.0,0.0,0.0,0.0,0.0
@user @user mentiroso esse bozo,0.0,0.0,1.0,0.0,0.0,0.0
se eu for tenho que sair agr de casa tbm kkkk,0.0,0.0,0.0,0.0,0.0,0.0
@user piquet carneiro,0.0,0.0,0.0,0.0,0.0,0.0
"@user tomar no cu, olha esse catch do odell",0.0,1.0,1.0,0.0,0.0,0.0
@user @user tão inocente! a caminho da praia.,0.0,0.0,0.0,0.0,0.0,0.0
@user queria te dizer que eu te admiro muito e gostaria de ser seu amigo,0.0,0.0,0.0,0.0,0.0,0.0
@user @user duvido....🤔,0.0,0.0,0.0,0.0,0.0,0.0
@user saudade da época que nao volta mais...,0.0,0.0,0.0,0.0,0.0,0.0
@user duplo ceu sp,0.0,0.0,0.0,0.0,0.0,0.0
"""você se afastou de fulano pq?""
gente as vezes nem eu msm consigo fica perto de mim, é foda...",0.0,0.0,0.0,0.0,0.0,0.0
